company;year;10000;12000;12200;12710;20000;32000;40100;40400;40800;41500;49100;49500;target
71;2012;3050.767176;1812.460715;1024.145461;269.5774038;2865.316526;184.7454959;2553.822683;-1952.220393;-25.3680271;-3.549235772;51.42737398;45.98552846;0
71;2013;3226.771957;1973.049103;960.2244173;500.1496016;2907.089306;318.9774959;2497.391339;-1899.74032;-24.22297019;-2.990506775;53.31209485;46.99441192;0
72;2012;5742.702098;4785.719545;1947.634686;127.1462195;2633.248379;3109.453718;16974.67336;-14069.72274;-124.9124282;-47.00140921;25.45109756;25.01664228;0
72;2013;5849.733423;5062.538095;2336.062957;151.3336396;2812.169756;3029.793206;16923.30314;-13972.22422;-118.9620461;-36.58857182;321.610626;178.9213767;0
73;2012;5333.687092;880.1806992;2.71E-06;40.19277507;2510.52355;1197.188371;2631.812266;2.71E-06;-171.2759675;-80.86354472;-119.7686179;-201.8377913;1
73;2013;5467.218908;983.7696206;2.71E-06;34.48258537;2458.647192;1488.87678;4100.829477;2.71E-06;-166.1785799;-95.05153117;-144.129187;-51.87635772;1
74;2012;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;1
74;2013;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;1
75;2012;7763.501946;3357.600241;3034.235428;2.71E-06;7430.930808;133.4065257;765.7523008;-15.75884553;-58.07907859;2.71E-06;463.1123984;192.2768455;0
75;2013;8106.548927;1801.388119;1447.79039;2.71E-06;7805.342846;103.4214119;776.2074255;2.71E-06;-59.91776152;2.71E-06;429.7482168;374.4120379;0
76;2012;11761.1019;9024.404878;1417.515176;568.2520325;10162.55041;1293.366125;6917.553659;-3206.646883;-219.7476965;-17.8295393;301.603523;391.9897019;0
76;2013;11990.45772;10266.11599;1183.108401;349.3756098;10331.65881;1353.244715;6731.248509;-3234.600813;-209.504878;-15.22330623;232.2203252;530.5181572;0
77;2012;3908949.051;555375.3388;0.002710027;363437.6694;1598172.358;209264.4986;171036.3144;0.002710027;-104.0650407;-100767.2087;121988.8889;161598.645;0
77;2013;3965651.491;718621.1382;0.002710027;3.79403794;1698687.263;292172.3577;178525.4743;0.002710027;-159.6205962;-97888.88889;161266.6667;173222.4932;0
78;2012;1859.46413;578.6693089;12.69471274;7.032791328;639.6028645;725.1382791;1809.922493;-605.1614905;-201.6573035;-29.44682385;44.78656911;15.94002981;0
78;2013;1945.093734;648.0977398;33.04192954;7.003102981;670.9347561;838.7702358;2228.320173;-738.0870163;-212.5035095;-34.46132249;67.90196206;35.80515176;0
79;2012;1577.481743;1343.419867;85.24671816;134.6679187;1187.527271;384.3492033;1820.621789;-947.9042683;-46.71499187;-2.80001084;-82.11859892;-51.68263415;0
79;2013;1887.335656;1685.994618;101.3566558;169.6033089;1178.04977;704.0576016;2082.901585;-1224.465477;-47.42901626;-0.160428184;-74.15372358;-9.371747967;0
80;2012;609.9433523;511.4129431;196.1918997;2.71E-06;517.7467425;87.80758808;1058.031984;-609.4373984;-20.4898103;-0.620598916;79.40294851;62.34589973;0
